Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
28909,1.068658653,-0.011127726,-0.167532099,0.412736886,-0.027505223,-0.692312915,0.475843696,-0.204815487,-0.500414994,0.054391105,1.266442239,1.091018228,0.445210441,0.596462317,0.051125555,0.314192387,-0.642999172,-0.30823318,0.488812246,0.1524959,-0.287900036,-1.109533955,-0.000693801,0.01465242,0.277697926,0.129005751,-0.084605722,0.014556039,107.9,0
61017,-1.925217258,0.105753177,1.586893824,-3.247319514,-1.336469481,-0.470616279,-0.177213582,-0.195512692,1.963031096,1.667342079,-0.167289987,-0.377402588,-0.237000105,-1.158268433,2.198288051,-1.915960077,-0.281253818,1.525451074,-1.139522787,0.308952551,-0.406704075,0.549874879,-0.026581299,0.071306018,-0.255971809,-0.001868553,0.748338043,0.378350322,51,0
159993,2.066347653,-0.019757197,-2.381772639,0.094458437,1.021035423,-0.492702495,0.633420971,-0.290286062,0.131079027,0.147036751,0.276681225,0.831837531,-0.088677544,0.794307248,-0.82253132,-0.48383981,-0.610362242,0.163043062,0.692806037,-0.156010978,0.152169802,0.551588594,-0.155790864,0.143359042,0.626786177,-0.085531774,-0.06674126,-0.07940076,29.35,0
51027,-0.728248439,0.835677569,1.531717749,-0.633526378,0.491185753,-0.511391019,0.771341335,-0.28105377,-0.305000781,0.0379163,1.073984737,0.557402517,0.07874745,-0.045506107,-0.180145955,0.648306701,-1.150675021,0.094468932,-0.220428676,-0.109923351,-0.170350487,-0.57113329,-0.148190886,-0.016157487,-0.160877024,-0.111015002,-0.598820396,-0.197425088,0.99,0
70310,-1.280550394,1.774900366,0.455013643,0.100269977,-0.61901127,-1.108965297,0.007827351,0.774247093,-0.581294195,-0.660859318,-0.435413079,0.401259234,0.522479669,0.079117242,0.803639205,0.59585528,0.320788314,-0.112075991,-0.134382961,0.049228401,-0.204229168,-0.715857765,0.093425265,0.337640732,-0.053818254,0.079622345,0.106714229,0.024193651,9.12,0
163034,-1.202659686,1.444311586,1.734280544,-0.3036973,-0.20662643,0.163488011,-0.627734097,-2.671198956,-0.292238848,-1.398756463,-0.699550993,0.886676997,1.105255206,0.134836513,1.097003208,-0.050018139,-0.296010834,0.173916932,0.595836976,0.712991296,-1.339872425,0.224970141,-0.05198227,-0.054172558,0.289197421,-0.691918583,-0.050660404,0.120493254,1,0
37302,0.637119633,-1.410424538,1.469717192,1.167539924,-1.469903594,1.632923792,-1.273322768,0.812508146,1.89070017,-0.416388337,0.342926877,0.33506089,-2.73376924,-0.351944366,-1.441160867,-0.733982951,0.861782128,-0.460365083,-0.075788895,0.028281735,0.093841129,0.272873187,-0.147076218,-0.263204669,0.075631761,0.515804504,0.033766222,0.03722334,191.5,0
30780,-1.083586817,-0.167610573,2.048072233,-0.193579586,0.016753004,0.680722556,2.473884667,-2.018906487,0.040642437,3.508776878,2.168945431,-0.530286188,-0.244220602,-1.634799626,0.92817079,-2.515477854,-0.784863069,1.231090878,-0.452686206,-0.362920385,-0.725835997,0.485345982,-0.322308754,0.231070919,-0.504313764,-0.52933746,-1.286264316,-1.504811533,210.01,0
79768,1.246695478,1.206966543,-1.612908355,1.660462315,0.719004516,-1.863422651,0.68775993,-0.312607729,-0.248886686,-1.511861102,0.5993858,-1.175897682,-1.44622636,-3.118115474,1.214353185,1.096640004,2.78261912,1.49323082,-0.82941269,-0.120392128,-0.225409167,-0.61213573,-0.192606273,0.024805461,0.813185885,-0.289889931,0.031417138,0.094165813,1,0
69165,1.261124871,0.040651622,0.340043788,-0.184984626,-0.495823502,-0.870225643,-0.042572513,-0.113495972,-0.078875463,-0.035254612,1.526248335,1.02172991,0.154076574,0.434644911,0.327852725,0.400281099,-0.523802751,-0.189655754,0.455933565,-0.054791362,-0.178659958,-0.536589553,0.097804628,0.375899628,0.147155453,0.829641474,-0.089654006,-0.006031019,1,0
16109,-0.867217523,1.053821292,1.843631929,1.051099603,-0.366882751,0.089090177,-0.280644779,0.691171138,0.534431112,-0.778917681,2.219376734,-2.424829112,0.123420765,2.435328561,0.299814624,-0.01009674,0.844431708,0.62983731,0.069209877,-0.201609655,-0.059589319,-0.188680603,-0.08028136,0.09519702,0.137278756,-0.390338458,-0.121948385,-0.104004246,9.49,0
84493,-0.959594871,0.294820355,2.292708232,-2.23733034,0.118446852,-0.301870708,0.744231303,-0.459733286,2.2126599,-0.574607033,-1.292002344,-0.75852904,-1.30792619,-0.883700557,1.000775901,-0.267143716,-0.93787607,0.583768962,0.333916786,0.241746658,-0.269095442,0.053201757,-0.431960799,-0.49512909,0.635911333,-0.787080321,-0.142628636,-0.507201101,1,0
26966,1.188602808,0.13514131,0.597975813,0.565232288,-0.587187173,-0.79799114,-0.071105266,-0.036634582,-0.131315856,0.11854179,1.555137531,0.780820027,-0.452565456,0.578835963,0.388500249,0.47097944,-0.562190661,-0.032606953,0.09565501,-0.115697726,-0.195399079,-0.651218849,0.150734531,0.512968488,0.135489969,0.065870707,-0.038206183,0.010774112,8.99,0
38376,1.145083808,0.026913536,0.837141319,1.396312047,-0.566718441,-0.014607093,-0.340569033,0.203349557,0.743992484,-0.125143742,-0.764738625,-0.255308335,-1.678725935,0.229144539,0.309005705,-0.34144715,0.243423879,-0.821187842,-0.347212292,-0.297177209,-0.336064728,-0.843527504,0.166548473,0.002609626,0.23908709,-0.58876543,0.053090815,0.025082143,2,0
156998,-0.099431565,0.991101881,0.087039717,0.805110487,0.899378576,-0.023485531,1.224761384,-0.962647268,0.617461262,1.636095799,1.372618933,-1.218547062,-2.358288818,-1.235007347,1.072611045,-0.925916563,0.975454899,0.801554732,2.953639803,0.420135703,-0.338591539,-0.389573539,0.085417694,0.628591232,-1.572959315,0.27895159,-1.017269752,-0.519712335,17.88,0
38243,-0.794229245,0.27088571,1.750237395,-2.02013352,1.059104182,-0.714257571,0.981945375,-0.515044465,0.29377309,-0.660410786,-1.190364928,-0.211771302,0.627737597,-0.696744626,0.104593106,1.029063239,-1.599436273,-0.246764621,-1.126453255,0.033674826,-0.185512151,-0.380705039,-0.302410065,-0.580828298,-0.031369452,0.581067794,-0.524968265,-0.303348172,0.68,0
76792,-0.657902905,1.066635116,1.084106282,-0.137547206,0.207546773,-0.513176335,0.512385762,0.062001077,-0.381750499,-0.094501094,1.089946005,0.125366684,-0.609910648,-0.184169359,0.315317208,0.68529009,-0.336094152,0.535727888,0.338520302,0.046225915,-0.212243502,-0.693735527,-0.006392894,-0.069045736,-0.182491735,0.053251998,-0.033680655,0.089432158,2.67,0
106978,1.940857836,0.735097081,-0.955118988,3.585526868,1.133409355,0.638298075,0.115509183,-0.059993887,-0.19982308,1.310114976,1.291496365,-1.978981096,2.421332516,1.865908936,-1.710212925,1.141159943,-0.614855066,0.551786128,-1.549147792,-0.234499816,0.108919918,0.538670128,0.037241861,0.167410549,0.161560653,0.070867108,-0.074617992,-0.064872094,6.2,0
76360,-0.851322098,1.220604405,1.212744044,1.435299156,-0.230259608,-0.207575689,0.278295265,0.494451484,-0.538290966,-0.343719503,-0.418522674,0.617312585,0.207245891,0.288280695,0.119236588,-1.208873147,0.898921569,-0.786782247,0.589439418,0.081884353,0.046363535,0.340097683,-0.043807701,0.420800618,-0.096194064,-0.2433551,0.306447426,0.129929371,18.56,0
83010,-0.239596341,-0.171028424,1.118319852,-0.111760893,0.274484545,-0.237142163,0.429995333,-0.190223183,0.540533199,-0.320207331,-1.62243641,-0.471798491,-0.471538013,-0.400910994,-0.074363931,-0.517109561,0.018531879,-0.105477599,1.53768742,0.300142429,-0.027028579,0.141372532,0.048207342,-0.378564351,-0.765689446,1.042163727,-0.060989902,-0.038667904,63,0
48354,-0.375810095,-1.150286217,2.270448732,-1.160247605,-0.615997134,0.276486877,-0.953471681,0.226373326,0.262325422,0.242759209,-0.215176698,0.787805153,0.224647559,-1.323376069,-2.644121612,-1.439377096,-0.205195538,1.562369782,-0.467734659,-0.329088029,-0.246988105,0.147514637,0.19880546,0.068820015,-1.364725031,0.730444511,0.054187711,0.012771254,18.1,0
97431,-0.89715747,0.167415396,2.251960944,-0.558533952,0.495074872,0.780393185,-0.453166269,0.409292392,1.33786783,-1.049436724,0.996847495,-2.45954775,1.328712273,1.291072042,-0.488320705,0.816447981,-0.187923349,1.328765754,0.549498597,0.142937745,-0.078598363,-0.148456123,-0.252637205,0.051027976,0.189106156,0.635928756,-0.027156556,0.058584079,15.95,0
156172,2.096356492,0.420226043,-2.584155821,0.95561865,1.472758086,-0.558841035,0.973419469,-0.388533355,-0.616269363,0.534900063,0.52819319,0.956741785,0.337263652,0.952803136,-0.985686015,-0.592997101,-0.633430637,0.047881322,0.109012412,-0.224346135,0.330321723,1.126539153,-0.255713033,0.286205397,0.935918453,-0.217197622,-0.055748356,-0.086149949,1,0
43884,1.189326777,0.010775187,0.151013691,0.039433185,-0.47980735,-1.119577613,0.198935221,-0.141864043,-0.216859284,0.044728149,1.587844134,0.57741411,-0.936197674,0.807947187,0.232084846,0.29742596,-0.329773362,-0.471751819,0.489632667,-0.067676891,-0.371888102,-1.266163518,0.207687963,0.534413093,0.004470623,0.591842954,-0.115337725,-0.001331558,34.89,0
143887,-1.335810409,-0.188986651,-0.366476247,-0.180418093,0.293876617,-0.470319007,0.650588922,0.454398036,-0.186002841,-0.646359092,-0.009582033,0.277583778,-0.824558767,0.89155892,-0.486929175,-0.195651345,-0.367767184,0.946248219,0.530660552,0.456950888,0.597992194,1.311455057,0.032926261,-0.438373286,0.012225848,0.011271281,0.258673888,0.067354257,175.33,0
82873,-0.910383891,0.71063354,1.537833433,-0.489783715,0.699503586,-0.860113793,0.692367398,-0.158188909,-0.50625198,-0.626488032,-0.784622256,0.260415194,0.925105776,-0.080715233,0.418992262,0.537395249,-0.867726266,-0.362263332,-0.392279537,-0.058235952,-0.182175282,-0.639484208,-0.143106416,-0.107556739,-0.084011867,-0.030895941,-0.080892364,0.12548758,9.99,0
67703,1.266400717,0.276679993,0.312712667,0.50466648,-0.143410902,-0.673160908,0.155183166,-0.247539263,-0.108685965,-0.108270787,-0.451597231,0.8590072,1.633759662,-0.031599025,0.935407543,0.392465664,-0.673843622,-0.527403715,0.055586555,0.033076006,-0.266699278,-0.743681286,0.046527137,-0.085494327,0.319832992,0.119723688,-0.0245981,0.019297516,17.25,0
80921,1.175690673,-0.997501545,0.908177169,-0.738482251,-1.397603044,0.060902024,-1.181131521,0.249407207,-0.549030715,0.729144678,1.467230225,-0.275128986,-0.564935291,-0.054482995,0.75852963,1.427266844,0.130035218,-0.699439288,0.141208922,0.137529964,0.486910304,1.189760172,-0.127589582,0.042620557,0.276379653,-0.040294765,0.034178994,0.020632311,69.99,0
37160,1.111022471,0.12099183,0.328204139,1.027209807,-0.262294922,-0.315348984,-0.028067088,0.112115159,-0.091342542,0.171580818,1.477576544,0.30888951,-1.495700025,0.899932251,0.60703656,-0.040753067,-0.246448559,-0.002020195,-0.512386826,-0.224462678,0.114613562,0.271249515,-0.055035874,0.200292683,0.505592695,-0.325995154,0.014685279,0.008803137,20.89,0
119399,1.912508258,0.448902915,-1.467247445,3.715754724,0.902715889,0.003889152,0.520778002,-0.101394747,-0.891872947,1.494279249,-1.872361855,-1.214622257,-1.736575552,0.704715734,-1.126659534,0.508899137,-0.546707162,-0.458781609,-1.150292926,-0.303816607,-0.042306436,-0.229366754,0.07923937,0.409274066,0.21214436,0.004503064,-0.08536891,-0.052946771,44.64,0
151721,1.823268983,-0.998231876,-0.635672294,-0.332065307,-0.853952493,-0.264670776,-0.718379857,0.112334584,1.109860637,0.130597908,0.443298558,0.138388767,-1.070784078,0.331512273,0.453949312,0.89463019,-0.827724295,0.623024185,0.162804365,-0.014583168,0.229763936,0.487922744,0.094230435,-0.407777018,-0.556393618,1.275623285,-0.110930388,-0.058304259,106,0
81261,-2.663930801,2.035540797,1.155752401,0.347064026,-0.782090222,-1.024200316,0.545462251,-0.503677855,0.890274112,2.09257763,0.176574721,-0.518669608,-0.983649121,-0.232689994,1.655854184,-0.501838192,0.077148395,-0.42511944,0.818569712,0.077869035,-0.172952487,-0.500598688,0.185172989,0.874145765,-0.404599036,0.012389929,-1.55282373,-0.116112576,10.79,0
147594,1.887760977,-1.161796024,-0.633860343,-0.139913348,-1.333143238,-1.04955136,-0.531982896,-0.228463738,-0.123519738,0.811614317,-0.747210263,-0.11940154,-0.292183576,0.070324028,0.248288865,-1.508472315,0.101088004,0.828665466,-1.10233148,-0.436145457,-0.271604227,-0.424667844,0.266494681,0.389265607,-0.505587208,0.526361401,-0.052439518,-0.029763507,119.9,0
165682,-0.649018602,0.015345651,2.061564903,-2.252806448,-1.140437488,-0.367159622,-0.590172546,0.204624617,0.074056758,0.197631532,-1.083937844,-0.731147425,0.386678276,-1.139728668,-0.12212473,1.79687538,-0.407262758,-0.631480791,-0.53491649,0.267644617,0.426648546,1.431265252,-0.184185911,0.074382705,-0.341465807,-0.198226215,0.539724314,0.297439305,11.99,0
124757,-4.635371877,-4.993846929,-4.649602156,-0.180863464,-8.717536997,7.769638865,12.61486688,-1.600476419,-2.540597618,-2.150462745,0.683659536,-0.736532145,-0.141760269,0.302350627,-0.978459532,-1.133389792,-0.424656837,0.537619364,-3.064446817,-0.219919967,-0.341769567,0.172498669,2.920274986,-0.750005146,1.226929625,-0.516140948,1.191889347,-0.528606799,2958.31,0
102052,2.05077998,0.493900925,-1.656596066,1.452174549,0.691980706,-1.360352321,0.757305781,-0.618458682,1.069869527,-0.018291608,0.309889423,-2.107317936,1.922141995,2.173237274,-0.553085941,-0.519436457,0.327803448,-0.286990125,-0.664390102,-0.295486922,-0.014197067,0.334345375,-0.006422258,-0.06290607,0.446321267,-0.521995057,-0.054338848,-0.068179194,12,0
61563,-2.710480125,-0.786681425,-0.69632955,-0.742389392,-0.347076059,-0.354281925,0.717937063,0.817370968,-0.400840822,-1.030015205,0.517895265,0.848054027,-0.383124687,0.885911866,-1.005161397,0.297264794,-0.073495931,-0.339025375,-0.321460528,-0.287239147,0.115175072,0.3742534,0.787337905,-0.216662607,-0.326218003,0.885649125,0.291555203,-0.538789344,175.63,0
41646,-3.240186587,2.97812179,-4.162313937,3.869124379,-3.645256455,-0.126270561,-4.744729737,-0.065331044,-2.168366095,-4.758304075,3.471097846,-6.533106769,-0.98346867,-6.073989003,1.125406709,-7.718042405,-9.855927437,-5.193907893,2.042697688,-0.224043463,2.601441029,0.231910116,-0.036489849,0.042639645,-0.438330346,-0.12582108,0.421299802,0.003145876,172.32,1
140293,0.951025219,3.252926365,-5.03910474,4.63241098,3.01450128,-1.349570138,0.980940272,-1.819539456,-2.099048905,-1.347556715,2.68057818,-1.462945176,-0.705397068,-7.445295834,-0.561331522,3.139655659,5.665429068,3.790316212,-1.909798619,-0.381443722,1.404524058,-0.760549175,0.358292342,-1.185941564,-1.286176716,0.000365303,0.169661962,0.108275693,0.77,1
44532,-0.234922309,0.355412643,1.972182786,-1.255592713,-0.681386509,-0.665731671,0.05911049,-0.003153277,1.122451136,-1.481245861,-0.473852106,0.92218442,0.91351384,-0.499349579,0.933898443,-0.560471963,-0.207706529,0.380541571,0.574335961,-0.003469463,0.22067043,0.912107214,-0.28633768,0.451208247,0.188315252,-0.531845781,0.123184688,0.039580635,1,1
7610,0.72564574,2.300894438,-5.329976183,4.007682805,-1.73041059,-1.732192568,-3.968592618,1.063728153,-0.486096552,-4.624984954,5.588723915,-7.148242636,1.680450741,-6.210257747,0.495282118,-3.599540209,-4.830324242,-0.64909012,2.250123249,0.504646226,0.589669127,0.109541319,0.601045277,-0.364700278,-1.843077692,0.351909298,0.594549978,0.099372236,1,1
102572,-28.70922925,22.05772899,-27.85581113,11.84501291,-18.98381258,6.474114627,-43.55724157,-41.04426092,-13.32015469,-24.58826244,3.481951803,-9.128341286,-3.008255478,0.796579962,-2.102298521,-5.660366441,-13.03278496,-5.392349174,-0.901040818,11.05900429,-22.79760391,8.316275439,5.466229954,0.02385423,-1.527144723,-0.145225187,-5.68233824,-0.439133675,0.01,1
156685,-0.129777611,0.141547455,-0.89470187,-0.457662245,0.810607981,-0.504723385,1.373587546,-0.209476451,0.208493954,-1.613618339,-0.800150416,0.501435242,1.118014326,-1.816384147,-0.681282551,0.10594645,0.71659131,0.205284623,-0.051322097,0.399447041,-0.032643295,-0.246526436,0.484107765,0.359636577,-0.435972451,-0.248480312,0.021526925,0.109191897,187.11,1
100223,-19.64185673,14.70633467,-22.80123769,12.11467184,-14.89811253,0.840777704,-28.01129291,-11.91963882,-8.9609217,-18.91324333,4.971248707,-12.68630752,-1.071443113,-7.38337004,-2.992430299,-8.58230865,-13.80656813,-6.000358798,1.422631613,3.834649048,-8.228874098,3.31817777,2.585212346,0.195008569,-1.19480304,0.03842294,-4.126746252,-0.645329219,2.28,1
25095,1.19239599,1.338973711,-0.678876187,3.123672307,0.643244864,-1.184322994,0.397585526,-0.253498538,0.411134977,-0.859862302,1.124059382,-3.763873848,0.367975967,-0.971757538,-0.013882513,1.457578528,2.611450334,1.29195523,-1.563815227,-0.18545465,-0.377503243,-0.889596748,-0.074207589,0.035445516,0.550577974,-0.027171279,-0.024920621,0.073605399,3.12,1
122608,-2.003459531,-7.159041717,-4.050976316,1.309579747,-2.058101588,-0.098620927,2.880082727,-0.727484047,1.460380551,-1.531607982,-1.394328262,-0.220718798,-1.530990431,1.075247654,0.388383209,-0.660655352,0.093320996,0.335742222,0.057551039,3.973217027,1.244286775,-1.015232287,-1.800984866,0.657585627,-0.435617247,-0.894508922,-0.397557387,0.314261714,2125.87,1
28692,-29.20032859,16.15570143,-30.01371249,6.47673118,-21.22580965,-4.902997397,-19.79124841,19.16832739,-3.617241786,-7.870121943,4.066255073,-5.661492423,1.292950145,-5.079845681,-0.12652274,-5.24447152,-11.27497259,-4.678436529,0.650807371,1.715861824,1.809370933,-2.175815203,-1.365104108,0.17428636,2.103868072,-0.209943999,1.278680971,0.372392714,99.99,1
41204,-8.440283963,6.147653324,-11.68370616,6.702779571,-8.155839297,-3.716264156,-12.40731306,5.626571296,-6.232160894,-13.38668344,7.605559474,-13.35181502,0.827049643,-14.97947735,1.532813084,-11.77149697,-20.29921651,-7.60911006,3.809136436,0.52073233,2.19285542,-0.282596815,0.008068498,0.403858337,-0.018788393,0.522721636,0.79269069,0.067789546,30.26,1
62059,-1.644403097,3.129851933,-2.576976822,3.415573363,-0.448525407,-1.241892856,-1.991652188,1.00266489,-2.809071243,-4.153692406,1.398185119,-5.653269702,-1.233694138,-6.332512815,0.4587148,-1.983609608,-4.929162023,-1.038482085,-0.1338192,0.290186829,0.417762091,-0.648575872,-0.318617393,-0.680412932,0.389868676,0.055750296,0.394681955,0.298820726,6.62,1
148053,1.261324237,2.726800289,-5.435018912,5.342759009,1.447043018,-1.442584085,-0.898701854,0.123061978,-2.748495905,-3.202436122,1.991360635,-3.986416216,0.577206842,-8.485794506,-0.794782275,-0.666134267,-1.372629384,-0.104312956,-1.466910553,0.313331635,0.209086136,-0.425937611,-0.154439526,-0.018819504,0.632233951,0.192921615,0.468180887,0.280486471,1.59,1
43028,-1.109645525,0.8110693,-1.138135327,0.93526467,-2.330247878,-0.116106055,-1.621986235,0.4580279,-0.912189159,-2.961995702,2.778967896,-2.379599611,0.918962784,-4.01578678,-0.530009791,-2.815887768,-6.649357788,-1.746113284,1.083406764,0.168890573,0.641593528,0.841754905,0.176727751,0.081004118,-0.258898743,0.707654245,0.418648659,0.080755754,204.27,1
97235,-17.53759168,12.35251867,-20.13461281,11.12277143,-14.57108014,-0.381622313,-23.92866103,-4.724921033,-8.603038097,-15.23183337,4.41705461,-12.89352021,-0.109628456,-3.547229894,-2.177823998,-10.40206833,-18.37201912,-8.314092312,2.435823486,1.925102596,-4.352213131,2.389040921,2.019127926,0.62719187,-1.085997212,-0.071803236,-3.838197904,-0.802564461,9.82,1
142394,-3.367769574,0.099249443,-6.148487449,3.401955368,0.458306649,-1.571629715,-1.358707981,0.672409369,-3.188001162,-4.93742666,3.723932534,-4.603176149,1.019179552,-6.6190902,-0.590223956,-4.472547557,-7.165044387,-1.581128191,1.930379709,0.264698704,0.861308008,1.249301388,1.850627159,-0.1174712,1.219815396,0.000250619,1.036011383,0.004366755,320.01,1
149236,-1.370975773,-0.025464613,-2.774906916,2.650530185,4.511309291,-3.289343682,-0.118841442,-0.014279445,-0.932772844,-2.637441745,2.858776502,-0.553179939,-0.758491998,-6.455029103,-0.154020882,1.323832975,5.580209252,3.293687594,-0.137693582,0.701291827,-0.048061088,-0.59935003,0.072192995,-0.60035142,0.371330624,-0.370950985,0.011970249,0.145895339,1,1
11629,-3.891191951,7.098916252,-11.4264671,8.607556787,-2.06570621,-2.985288022,-8.138589417,2.973928079,-6.272790468,-13.19341507,11.61972348,-17.63160631,-0.35519439,-18.82208674,-1.283129086,-10.03109666,-15.22700751,-5.322008981,-0.501750653,1.382619,1.757085227,-0.189709153,-0.508629244,-1.189308169,1.188536499,0.605241886,1.881528752,0.875260407,1,1
148476,-1.12509161,3.682876144,-6.556167949,4.016730951,-0.425570578,-2.03120987,-2.650137222,1.131249354,-2.946889539,-4.8164008,2.155796085,-6.285124952,-1.125625388,-6.800098088,0.924933779,-5.239604388,-5.017907869,-1.349308859,2.868602895,0.452241311,1.185579782,1.348156129,-0.053685573,0.284121985,-1.174469182,-0.087832215,0.718789578,0.676215949,0.76,1
40662,-4.446846548,-0.014793158,-5.126306996,6.945129976,5.269255348,-4.297177163,-2.591241685,0.342670615,-3.880663045,-3.976525139,5.730084356,-5.031868148,-1.135439109,-10.78705057,0.265456231,-1.104217463,0.636412737,0.994101369,-0.688720555,-0.108006423,0.247912823,-0.049586179,-0.226016962,-0.401235601,0.856123603,0.661272427,0.492559739,0.97183435,1,1
35866,-2.044488689,3.368306217,-3.937111391,5.623119731,-3.079232039,-1.253474118,-5.778879593,1.707428158,-4.467103123,-6.06779815,3.839787711,-8.277840948,1.493914908,-8.416681212,0.792297928,-7.862658826,-14.57083663,-5.185385533,2.414389569,1.112027619,1.483594216,0.834310713,-0.14848562,0.001668855,-0.038995731,0.389526402,1.300236456,0.549940374,7.61,1
18690,-15.39884501,7.472323897,-19.02691234,11.16552584,-6.89385628,-2.120936575,-14.91332999,-0.721214094,-7.175096615,-14.16679466,10.27776886,-14.98543373,0.345179234,-14.66638897,-0.346352542,-8.333242496,-12.60259646,-4.876683421,0.604625911,1.111502215,-2.444883682,0.727495341,-0.345078151,-0.981748551,0.995271346,0.816761718,2.262942374,-1.178063163,1,1
85864,-3.365264919,2.928541107,-5.660999199,3.891159928,-1.84037511,-1.800887204,-5.558679353,2.402321683,-2.848922721,-5.995676127,4.221304108,-6.119667353,0.023013571,-8.149321784,-0.301351931,-5.375282893,-9.315001385,-2.487562569,2.355918912,0.576379465,0.875260063,-0.102501391,-0.606282749,-0.743164794,0.096318936,-0.135060497,1.23869473,0.099823756,1,1
26961,-23.23792024,13.48738579,-25.18877297,6.261732551,-17.34518817,-4.534989152,-17.10049248,15.37463003,-3.845566772,-8.511766697,5.138547322,-7.220019864,0.615793286,-7.3272216,-0.038632069,-6.331515094,-12.68885763,-4.847381607,1.020535879,1.630787483,1.769708129,-1.691973305,-1.045672923,0.1433865,1.611577072,-0.221575645,1.481232606,0.438124805,99.99,1
7535,0.026779226,4.132463897,-6.560599968,6.348556673,1.329665669,-2.513478848,-1.6891022,0.303252801,-3.139409057,-6.045467798,6.754625448,-8.948178579,0.702724998,-10.7338541,-1.379519857,-1.638960115,-1.746350136,0.776744098,-1.327356635,0.587743219,0.370508651,-0.576752473,-0.669605372,-0.75990753,1.60505555,0.540675396,0.737040382,0.496699108,1,1
8808,-4.617217204,1.695693653,-3.114372201,4.328198553,-1.873256991,-0.989908136,-4.577264627,0.472216158,0.472016953,-5.576022636,4.802322761,-10.83316447,0.104303876,-9.405423062,-0.807477869,-7.552342204,-9.80256179,-4.120628835,1.74050729,-0.039045934,0.481829697,0.146023056,0.117038528,-0.217564599,-0.138776044,-0.424452881,-1.002041426,0.890780288,1.1,1
68207,-13.19267096,12.78597064,-9.906650021,3.320336883,-4.801175932,5.760058556,-18.75088916,-37.35344264,-0.391539744,-5.052502367,4.406805524,-4.610756477,-1.90948797,-9.072710934,-0.226074451,-6.211557482,-6.248145353,-3.149246695,0.051576119,-3.493049915,27.20283916,-8.887017141,5.303606904,-0.639434802,0.263203123,-0.10887693,1.269566355,0.939407363,1,1
129308,0.054682152,1.856499604,-4.075450735,4.10009797,-0.800931346,-0.292501825,-2.317431394,1.189746995,-0.786237924,-3.906745733,2.993488834,-3.61312503,-1.727297129,-7.36463882,-0.343295935,-2.577634726,-0.515302055,1.109107108,2.351151382,0.509558727,0.618247762,0.800932138,0.130016475,0.288945953,-0.366658023,0.030306656,0.431182443,0.110698252,80.9,1
47545,1.176715759,0.557090903,-0.490799623,0.756424293,0.249191559,-0.781870547,0.228750322,-0.040840079,-0.432110564,-0.585778431,2.281939376,0.654566719,-0.310379432,-1.043705225,0.513750399,0.399177755,1.143130078,0.256013886,-0.511210088,-0.102771805,-0.062166,-0.12816813,-0.04017599,0.110040347,0.437891432,0.368808854,-0.018287348,0.031173403,0.76,1
53451,0.385108461,1.217620323,-1.953872165,2.087075991,-1.144225406,-0.576887995,-2.582865044,0.643229999,-1.191232692,-3.095093607,2.821144888,-3.100545658,0.146199374,-4.510123915,0.574490023,-2.123462785,-6.053319388,-0.706376153,0.572791028,0.380545212,0.594623132,0.372143666,-0.310455791,-0.624065149,0.84021613,-0.159451767,0.599482365,0.28891555,8,1
147501,-1.611877338,-0.408409923,-3.829761676,6.249461761,-3.360921609,1.147963582,1.858424853,0.474858318,-3.838398816,-1.445374957,2.113900014,-3.259702465,-0.315347339,-1.808102973,-0.741877295,-2.986920088,-4.815863011,-1.271654588,1.701685024,2.42567743,1.245582186,0.616382702,2.25143888,-0.066096392,0.538710327,0.541325493,-0.136243382,-0.009852256,996.27,1
128595,-5.313773842,2.664273998,-4.250707018,0.394707095,-0.391383377,0.68352614,-5.133671002,-7.907789892,0.215474665,-2.297734259,1.961480932,-1.944441128,-0.692558965,-4.346347631,-1.726929233,-1.820404772,-3.746489551,-0.880399311,0.267914552,-2.642901847,8.66466243,-2.716382588,0.483559094,0.079234798,0.31106524,0.555544234,0.176740004,0.362906576,1,1
41607,-18.24751323,8.713250171,-17.88012682,9.249459237,-14.54121252,-1.911563593,-18.01466013,5.52216219,-9.283924512,-14.55715905,4.392435586,-10.38007312,1.611820901,-6.917639506,0.158841037,-10.32824239,-20.25455569,-8.534522564,3.256534481,-0.526368288,0.598842606,0.615318868,-0.486498927,0.739268468,-0.236844752,-0.04608167,-3.011473285,-1.022147466,53.95,1
152307,-5.222968176,4.64182735,-8.858204209,7.723501994,-1.507034956,-2.159483574,-4.205164096,0.979334284,-1.505637374,-2.239066261,4.231393304,-8.493487981,-1.092810847,-13.23755851,1.184086482,-4.186415178,-5.492535786,-1.216108113,1.046104511,-0.176673248,0.561892174,0.624206816,0.536428911,-0.628333712,-0.222651231,0.382208362,-2.693035689,0.407935126,1,1
91075,-1.855060702,1.554963607,-1.405808829,0.669327346,-0.28022952,1.178652467,-3.459979066,-2.815154953,1.242228765,-4.15635448,2.209440752,-5.122314109,0.661297106,-3.10393772,-2.410869732,-2.425015632,-3.960622689,-0.125017788,0.600397288,0.536916458,-0.095308307,0.946628918,-0.297402959,-0.368343891,0.198731156,-0.078590592,0.366709356,0.073766717,38.76,1
